Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Identifier_encoded
FDU44,12.15,Regular,0.058756205,2289.009591558443,161.0552,OUT017,2007,High,2323.990558850987,2316.1811481083005,3411.5592,0.5939704939063503
FDS23,4.635,Low Fat,0.14110815599999998,2204.132226294819,128.2994,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,2698.4874,0.5965362411802437
DRE03,19.6,Low Fat,0.024325592000000004,2232.5425970674487,48.5718,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,425.4462,0.5952533675432969
FDY57,20.2,Regular,0.121500143,2277.3217391666685,95.0752,OUT045,2002,High,2323.990558850987,2316.1811481083005,2588.6304,0.5958948043617703
FDH50,12.857645184135976,Regular,0.160653682,2225.194903852079,185.2266,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,5901.6512,0.5997434252726106
DRY23,9.395,Regular,0.109096371,2006.5117348314586,44.6112,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,511.3344,0.5965362411802437
FDT27,11.395,Regular,0.069574013,2158.9779105882344,232.8616,OUT035,2004,Small,2323.990558850987,2316.1811481083005,2812.3392,0.5965362411802437
FDB38,19.5,Regular,0.027458099,2225.194903852079,158.792,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,2556.672,0.5952533675432969
FDY16,18.35,Regular,0.09222675400000001,2132.8677436915864,184.4266,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,3504.1054,0.5965362411802437
FDG33,5.365,Regular,0.234733477,2326.065928125,173.4764,OUT010,1998,High,2279.6276513432786,339.8285004616805,171.7764,0.3559974342527261
FDN04,11.8,Regular,0.014144442,2132.8677436915864,180.4344,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,535.3032,0.5952533675432969
FDJ48,11.3,Low Fat,0.056754035999999994,1952.9712070987655,247.5118,OUT017,2007,High,2323.990558850987,2316.1811481083005,2470.118,0.5939704939063503
NCC07,19.6,Low Fat,0.023999722,2258.7843002197783,104.0964,OUT045,2002,High,2323.990558850987,2316.1811481083005,525.982,0.5958948043617703
FDI35,14.0,Low Fat,0.041355366,2374.3327729729745,182.0634,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,4544.085,0.5965362411802437
DRH49,19.7,Low Fat,0.024655594,2006.5117348314586,84.3592,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,743.0328,0.5965362411802437
FDY51,12.5,Low Fat,0.081134826,2158.9779105882344,220.0798,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,4848.3556,0.5965362411802437
NCG07,12.3,Low Fat,0.052608525,2258.7843002197783,191.253,OUT045,2002,High,2323.990558850987,2316.1811481083005,2656.542,0.5958948043617703
FDA22,7.435,Low Fat,0.084452363,2374.3327729729745,165.2158,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,2840.9686,0.5965362411802437
FDA33,6.48,Low Fat,0.033899898,2277.3217391666685,146.9076,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,2956.152,0.5965362411802437
FDV03,17.6,Low Fat,0.058042925999999995,2158.9779105882344,154.6314,OUT013,1987,High,2279.6276513432786,2316.1811481083005,1861.5768,0.5978191148171905
FDP27,8.155,Low Fat,0.11969288800000001,2158.9779105882344,188.453,OUT045,2002,High,2323.990558850987,2316.1811481083005,4364.319,0.5958948043617703
FDZ20,16.1,Low Fat,0.0343603,2289.009591558443,253.4356,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,2797.6916,0.5965362411802437
FDR56,15.5,Regular,0.10092250300000001,2289.009591558443,199.0768,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,2759.0752,0.5965362411802437
NCV41,12.857645184135976,Low Fat,0.016956266,2010.0002650000006,109.3228,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,2431.5016,0.5997434252726106
FDU11,4.785,Low Fat,0.092576144,2204.132226294819,121.0098,OUT035,2004,Small,2323.990558850987,2316.1811481083005,2530.7058,0.5965362411802437
NCB30,14.6,Low Fat,0.025742955,2258.7843002197783,197.1084,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,4761.8016,0.5965362411802437
FDX23,6.445,Low Fat,0.029812714,1952.9712070987655,95.4436,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,1229.0668,0.5952533675432969
FDY24,4.88,Regular,0.133382115,1952.9712070987655,55.0298,OUT013,1987,High,2279.6276513432786,2316.1811481083005,647.1576,0.5978191148171905
FDZ37,8.1,Regular,0.0,2225.194903852079,88.5198,OUT013,1987,High,2279.6276513432786,2316.1811481083005,261.6594,0.5978191148171905
FDL10,8.395,Low Fat,0.039484739,2277.3217391666685,97.9042,OUT035,2004,Small,2323.990558850987,2316.1811481083005,1686.4714,0.5965362411802437
NCE18,10.0,Low Fat,0.021425341,2258.7843002197783,250.175,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,2996.1,0.5965362411802437
FDY60,12.857645184135976,Regular,0.02624324,1952.9712070987655,143.8128,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,4458.1968,0.5997434252726106
FDT24,12.35,Regular,0.185704641,1952.9712070987655,77.1328,OUT013,1987,High,2279.6276513432786,2316.1811481083005,2239.7512,0.5978191148171905
NCV06,11.3,Low Fat,0.066668724,2258.7843002197783,192.4478,OUT035,2004,Small,2323.990558850987,2316.1811481083005,2712.4692,0.5965362411802437
FDP51,12.857645184135976,Regular,0.14930549699999998,2158.9779105882344,119.6124,OUT019,1985,Small,1876.9091591289784,339.8285004616805,592.562,0.33867864015394483
FDU49,19.5,Regular,0.030688557,2225.194903852079,85.75399999999999,OUT035,2004,Small,2323.990558850987,2316.1811481083005,2163.85,0.5965362411802437
FDQ16,19.7,Low Fat,0.041803291,2132.8677436915864,110.3912,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,3275.736,0.5965362411802437
FDV16,7.75,Regular,0.08286168599999999,2132.8677436915864,32.6558,OUT013,1987,High,2279.6276513432786,2316.1811481083005,679.1160000000001,0.5978191148171905
FDL36,15.1,Low Fat,0.076385385,1952.9712070987655,88.48299999999999,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,988.7130000000001,0.5952533675432969
FDE09,12.857645184135976,Low Fat,0.021498767999999998,2289.009591558443,111.5228,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,1768.3648,0.5997434252726106
NCV54,11.1,Low Fat,0.033102681,2258.7843002197783,116.6124,OUT035,2004,Small,2323.990558850987,2316.1811481083005,1540.6612,0.5965362411802437
FDH27,7.075,Low Fat,0.058676973,2232.5425970674487,142.0128,OUT017,2007,High,2323.990558850987,2316.1811481083005,2588.6304,0.5939704939063503
FDF33,7.97,Low Fat,0.021531416,2326.065928125,108.4596,OUT035,2004,Small,2323.990558850987,2316.1811481083005,3020.0688,0.5965362411802437
NCP18,12.15,Low Fat,0.028592842,2258.7843002197783,151.0708,OUT035,2004,Small,2323.990558850987,2316.1811481083005,2858.9452,0.5965362411802437
FDZ45,14.1,Low Fat,0.06714840700000001,2277.3217391666685,200.4084,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,3968.1679999999997,0.5952533675432969
FDU25,12.857645184135976,Low Fat,0.026552056,2225.194903852079,56.2246,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,1737.7379999999998,0.5997434252726106
FDQ40,11.1,Regular,0.06030268900000001,2132.8677436915864,175.8712,OUT010,1998,High,2279.6276513432786,339.8285004616805,175.7712,0.3559974342527261
DRD25,12.857645184135976,Low Fat,0.13826987300000002,2006.5117348314586,111.686,OUT019,1985,Small,1876.9091591289784,339.8285004616805,452.744,0.33867864015394483
FDJ57,7.42,Regular,0.036109859,2326.065928125,186.5582,OUT010,1998,High,2279.6276513432786,339.8285004616805,185.7582,0.3559974342527261
FDT43,16.35,Low Fat,0.020579897,2289.009591558443,52.1324,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,934.7832,0.5965362411802437
FDH44,19.1,Regular,0.025912378,2289.009591558443,146.8418,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,1765.7016,0.5965362411802437
FDR31,12.857645184135976,Regular,0.086077865,2289.009591558443,143.8102,OUT019,1985,Small,1876.9091591289784,339.8285004616805,291.6204,0.33867864015394483
FDQ27,5.19,Regular,0.044432887000000004,2158.9779105882344,102.899,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,1651.184,0.5952533675432969
DRK13,11.8,Low Fat,0.115346634,2006.5117348314586,200.2084,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,4563.3932,0.5965362411802437
FDB04,11.35,Regular,0.063226306,2232.5425970674487,87.9856,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,1494.0552,0.5965362411802437
NCI54,15.2,Low Fat,0.03366718,2258.7843002197783,109.6912,OUT045,2002,High,2323.990558850987,2316.1811481083005,1419.4856,0.5958948043617703
FDP19,11.5,Low Fat,0.17386795800000002,2289.009591558443,128.8652,OUT045,2002,High,2323.990558850987,2316.1811481083005,1291.652,0.5958948043617703
FDB37,20.25,Regular,0.022936487999999998,1952.9712070987655,240.8538,OUT035,2004,Small,2323.990558850987,2316.1811481083005,7931.6754,0.5965362411802437
NCR05,10.1,Low Fat,0.054585372,2010.0002650000006,196.5084,OUT013,1987,High,2279.6276513432786,2316.1811481083005,595.2252,0.5978191148171905
FDZ15,13.1,Low Fat,0.020913071000000002,2232.5425970674487,120.1782,OUT045,2002,High,2323.990558850987,2316.1811481083005,2026.0294,0.5958948043617703
NCQ29,12.0,Low Fat,0.104230135,2010.0002650000006,259.5278,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,2603.278,0.5965362411802437
FDL04,19.0,Low Fat,0.111923422,2132.8677436915864,106.5622,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,2117.244,0.5965362411802437
DRH49,19.7,Low Fat,0.024756031,2006.5117348314586,83.8592,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,247.6776,0.5952533675432969
FDT07,12.857645184135976,Regular,0.135375727,2289.009591558443,256.133,OUT019,1985,Small,1876.9091591289784,339.8285004616805,256.33299999999997,0.33867864015394483
NCI55,18.6,Low Fat,0.012679226000000002,2258.7843002197783,120.9414,OUT045,2002,High,2323.990558850987,2316.1811481083005,2680.5108,0.5958948043617703
FDP19,11.5,Low Fat,0.173483253,2289.009591558443,129.0652,OUT035,2004,Small,2323.990558850987,2316.1811481083005,3487.4604,0.5965362411802437
FDV45,16.75,Low Fat,0.045138797,2277.3217391666685,187.9556,OUT045,2002,High,2323.990558850987,2316.1811481083005,2816.3340000000003,0.5958948043617703
FDG26,18.85,Low Fat,0.04282359,2225.194903852079,254.433,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,2050.6639999999998,0.5952533675432969
DRJ01,6.135,Low Fat,0.115010655,2006.5117348314586,161.5236,OUT035,2004,Small,2323.990558850987,2316.1811481083005,1288.9888,0.5965362411802437
FDD14,20.7,Low Fat,0.16977634600000002,2225.194903852079,184.4266,OUT035,2004,Small,2323.990558850987,2316.1811481083005,3688.532,0.5965362411802437
DRH37,17.6,Low Fat,0.041608488,2006.5117348314586,165.4526,OUT035,2004,Small,2323.990558850987,2316.1811481083005,1644.526,0.5965362411802437
NCD18,16.0,Low Fat,0.072608647,2258.7843002197783,228.3668,OUT013,1987,High,2279.6276513432786,2316.1811481083005,5298.4364,0.5978191148171905
NCE55,8.92,Low Fat,0.130191993,2258.7843002197783,176.83700000000002,OUT045,2002,High,2323.990558850987,2316.1811481083005,2117.244,0.5958948043617703
NCQ43,17.75,Low Fat,0.11193119300000001,1926.139701775148,108.8912,OUT017,2007,High,2323.990558850987,2316.1811481083005,327.5736,0.5939704939063503
FDC41,15.6,Low Fat,0.116913245,2132.8677436915864,78.167,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,1837.608,0.5965362411802437
DRL01,12.857645184135976,Regular,0.13511877,2006.5117348314586,232.9958,OUT019,1985,Small,1876.9091591289784,339.8285004616805,934.7832,0.33867864015394483
FDX48,17.75,Regular,0.063416566,1952.9712070987655,154.6656,OUT010,1998,High,2279.6276513432786,339.8285004616805,308.9312,0.3559974342527261
DRC25,5.73,Low Fat,0.075943184,2006.5117348314586,85.5882,OUT010,1998,High,2279.6276513432786,339.8285004616805,171.7764,0.3559974342527261
DRF48,5.73,Low Fat,0.05190652,2006.5117348314586,188.1898,OUT045,2002,High,2323.990558850987,2316.1811481083005,1496.7184,0.5958948043617703
FDT34,9.3,Low Fat,0.17506050399999998,2277.3217391666685,106.7964,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,525.982,0.5952533675432969
NCB43,20.2,Low Fat,0.09989342400000001,2258.7843002197783,187.6898,OUT035,2004,Small,2323.990558850987,2316.1811481083005,3928.8858,0.5965362411802437
FDG44,12.857645184135976,Low Fat,0.178923163,2289.009591558443,55.7298,OUT019,1985,Small,1876.9091591289784,339.8285004616805,161.7894,0.33867864015394483
FDD35,12.15,Low Fat,0.0,2374.3327729729745,119.244,OUT035,2004,Small,2323.990558850987,2316.1811481083005,2636.5679999999998,0.5965362411802437
FDC02,21.35,Low Fat,0.068765205,2225.194903852079,260.4278,OUT013,1987,High,2279.6276513432786,2316.1811481083005,3644.5892,0.5978191148171905
FDU51,20.2,Regular,0.096906831,2158.9779105882344,175.5028,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,6729.9064,0.5952533675432969
NCC19,6.57,Low Fat,0.096862255,2258.7843002197783,193.982,OUT035,2004,Small,2323.990558850987,2316.1811481083005,2316.984,0.5965362411802437
FDJ60,19.35,Regular,0.062528426,1952.9712070987655,166.9184,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,3302.368,0.5965362411802437
NCI29,8.6,Low Fat,0.032621545,2010.0002650000006,143.2154,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,2127.231,0.5965362411802437
NCF43,8.51,Low Fat,0.05190268,2258.7843002197783,142.247,OUT013,1987,High,2279.6276513432786,2316.1811481083005,2862.94,0.5978191148171905
FDY08,12.857645184135976,Regular,0.17024678199999999,2289.009591558443,141.5838,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,3231.1274,0.5997434252726106
FDD17,7.5,Low Fat,0.05461082900000001,2132.8677436915864,237.1906,OUT010,1998,High,2279.6276513432786,339.8285004616805,237.6906,0.3559974342527261
FDK41,14.3,Low Fat,0.127517605,2132.8677436915864,86.0224,OUT035,2004,Small,2323.990558850987,2316.1811481083005,1022.6688,0.5965362411802437
DRN59,15.0,Low Fat,0.064271703,2139.2216224299054,45.506,OUT045,2002,High,2323.990558850987,2316.1811481083005,466.06,0.5958948043617703
FDR60,14.3,Low Fat,0.13030659,1952.9712070987655,75.7328,OUT013,1987,High,2279.6276513432786,2316.1811481083005,617.8624,0.5978191148171905
DRO47,10.195,Low Fat,0.187841082,2139.2216224299054,112.486,OUT010,1998,High,2279.6276513432786,339.8285004616805,113.186,0.3559974342527261
FDF26,6.825,Regular,0.046625941,2225.194903852079,154.9998,OUT035,2004,Small,2323.990558850987,2316.1811481083005,3075.9959999999996,0.5965362411802437
FDQ12,12.65,Low Fat,0.035410748,1952.9712070987655,231.40099999999998,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,2067.3089999999997,0.5965362411802437
NCO29,11.15,Low Fat,0.032250092,2010.0002650000006,164.0526,OUT035,2004,Small,2323.990558850987,2316.1811481083005,4769.1254,0.5965362411802437
DRF03,19.1,Low Fat,0.045378573,2232.5425970674487,42.4138,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,243.6828,0.5965362411802437
FDU48,18.85,Low Fat,0.0926587,1952.9712070987655,131.4284,OUT010,1998,High,2279.6276513432786,339.8285004616805,263.6568,0.3559974342527261
DRE03,19.6,Low Fat,0.024222321,2232.5425970674487,45.5718,OUT035,2004,Small,2323.990558850987,2316.1811481083005,945.436,0.5965362411802437
FDX55,15.1,Low Fat,0.055518167,2289.009591558443,217.3166,OUT017,2007,High,2323.990558850987,2316.1811481083005,1306.2996,0.5939704939063503
FDP38,12.857645184135976,Low Fat,0.031946638,2225.194903852079,51.6008,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,1821.6288,0.5997434252726106
FDZ19,6.425,Low Fat,0.093983518,2289.009591558443,175.5712,OUT017,2007,High,2323.990558850987,2316.1811481083005,1230.3984,0.5939704939063503
NCU54,8.88,Low Fat,0.098822387,2258.7843002197783,209.627,OUT045,2002,High,2323.990558850987,2316.1811481083005,1887.543,0.5958948043617703
FDY36,12.3,Low Fat,0.009410528,1952.9712070987655,73.738,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,1318.2839999999999,0.5965362411802437
FDL16,12.85,Low Fat,0.169139066,2132.8677436915864,46.406000000000006,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,186.424,0.5952533675432969
FDW31,11.35,Regular,0.043122189000000005,2289.009591558443,197.9742,OUT013,1987,High,2279.6276513432786,2316.1811481083005,995.3710000000001,0.5978191148171905
DRK49,12.857645184135976,Low Fat,0.035769657,2006.5117348314586,40.9138,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,1380.8692,0.5997434252726106
FDC08,19.0,Regular,0.10361083,2289.009591558443,228.372,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,905.488,0.5965362411802437
FDO56,10.195,Regular,0.044974050999999994,2289.009591558443,115.5808,OUT035,2004,Small,2323.990558850987,2316.1811481083005,1874.8928,0.5965362411802437
NCV53,8.27,Low Fat,0.018920019,2010.0002650000006,238.088,OUT017,2007,High,2323.990558850987,2316.1811481083005,6231.888000000001,0.5939704939063503
FDA35,14.85,Regular,0.054142088,1952.9712070987655,124.1072,OUT017,2007,High,2323.990558850987,2316.1811481083005,1837.608,0.5939704939063503
FDL40,12.857645184135976,Low Fat,0.0,2132.8677436915864,98.241,OUT019,1985,Small,1876.9091591289784,339.8285004616805,289.623,0.33867864015394483
FDJ04,18.0,Low Fat,0.12464553800000001,2132.8677436915864,117.2124,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,2133.2232,0.5965362411802437
FDA31,7.1,Low Fat,0.11045982800000001,2289.009591558443,172.108,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,2250.404,0.5952533675432969
FDX24,8.355,Low Fat,0.013957308,1952.9712070987655,94.0462,OUT045,2002,High,2323.990558850987,2316.1811481083005,1480.7392,0.5958948043617703
FDQ59,9.8,Regular,0.056386541,2204.132226294819,84.6908,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,503.3448,0.5965362411802437
FDF45,18.2,Regular,0.012273747,2289.009591558443,60.0904,OUT017,2007,High,2323.990558850987,2316.1811481083005,1113.2176,0.5939704939063503
FDH05,12.857645184135976,Regular,0.090473389,2132.8677436915864,229.7984,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,6024.1584,0.5997434252726106
NCZ54,14.65,Low Fat,0.08335939099999999,2258.7843002197783,161.9552,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,4711.2008,0.5965362411802437
FDW01,12.857645184135976,Low Fat,0.11216169699999999,2225.194903852079,154.4682,OUT019,1985,Small,1876.9091591289784,339.8285004616805,152.4682,0.33867864015394483
FDX36,9.695,Regular,0.128805815,1952.9712070987655,224.0404,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,5851.0504,0.5952533675432969
NCO55,12.857645184135976,Low Fat,0.090596378,1926.139701775148,106.6938,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,2251.0698,0.5997434252726106
FDL13,13.85,Regular,0.056637129,2111.8086509090913,233.83,OUT017,2007,High,2323.990558850987,2316.1811481083005,2796.36,0.5939704939063503
FDV16,7.75,Regular,0.08305963400000001,2132.8677436915864,35.7558,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,611.2044,0.5965362411802437
FDN04,11.8,Regular,0.014115626000000001,2132.8677436915864,178.5344,OUT045,2002,High,2323.990558850987,2316.1811481083005,3390.2536,0.5958948043617703
NCH06,12.3,Low Fat,0.076866235,2258.7843002197783,247.146,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,492.69199999999995,0.5952533675432969
