Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Sale_level,nu_Item_sale,Store_running_from
FDE41,9.195,2,0.064002068,Frozen Foods,85.5566,OUT035,2004,1.0,3,3,930.1226,3,10.871430140982694,9
DRK47,7.905,3,0.06406438,Hard Drinks,229.2694,OUT046,1997,1.0,1,3,1826.9552,3,7.968595896355991,16
FDY10,17.6,3,0.049345425,Snack Foods,115.4176,OUT017,2007,3.0,3,3,1145.1760000000002,3,9.922022291227684,6
FDI02,15.7,2,0.11521312,Canned,112.0202,OUT017,2007,3.0,3,3,3150.5656,2,28.124977459422496,6
FDE41,12.857645184135976,1,0.0,Frozen Foods,83.7566,OUT019,1985,1.0,1,1,253.6698,3,3.028654458275527,28
FDZ52,19.2,3,0.099991245,Frozen Foods,112.7886,OUT013,1987,2.0,2,3,1779.0176,3,15.77302670659978,26
FDG50,7.405,3,0.015334003,Canned,92.7146,OUT018,2009,3.0,2,2,1185.7898,3,12.789677138228498,4
DRL01,19.5,2,0.129170642,Soft Drinks,233.9958,OUT010,1998,1.0,2,1,467.3916,3,1.9974358514127175,15
FDV48,9.195,2,0.051908824000000006,Baking Goods,78.1644,OUT017,2007,3.0,3,3,1414.1592,3,18.092113545296836,6
FDR48,11.65,3,0.13177092199999998,Baking Goods,151.1024,OUT045,2002,3.0,3,3,1518.024,3,10.04632619998094,11
NCD54,21.1,3,0.028984804,Household,146.1786,OUT013,1987,2.0,2,3,3034.0506,2,20.755778205564976,26
NCT54,8.695,3,0.120211747,Household,93.2094,OUT017,2007,3.0,3,3,666.4658,3,7.150199443403776,6
FDH02,7.27,2,0.02076385,Canned,89.0488,OUT013,1987,2.0,2,3,181.0976,3,2.0336893927823847,26
NCD43,8.85,3,0.016006626,Household,105.6964,OUT013,1987,2.0,2,3,210.3928,3,1.9905389398314417,26
FDE46,18.6,3,0.015766712,Snack Foods,152.9366,OUT035,2004,1.0,3,3,1662.5026,3,10.870534587534966,9
NCO42,12.857645184135976,3,0.024536198999999998,Household,144.6102,OUT027,1985,3.0,2,4,3791.0652,2,26.215752415804698,28
FDR40,9.1,2,0.008046878,Frozen Foods,78.7618,OUT049,1999,3.0,1,3,402.809,3,5.114268592134766,14
FDG24,7.975,3,0.014653896000000001,Baking Goods,82.425,OUT049,1999,3.0,1,3,749.025,3,9.087352138307553,14
NCO17,10.0,3,0.073794811,Health and Hygiene,121.444,OUT017,2007,3.0,3,3,2516.724,2,20.72332927110438,6
FDF22,6.865,3,0.056830682,Snack Foods,214.0218,OUT046,1997,1.0,1,3,5556.7668,1,25.963555114478993,16
FDC59,16.7,2,0.054618573,Starchy Foods,65.5168,OUT035,2004,1.0,3,3,1022.6688,3,15.609260525544594,9
NCY18,7.285,3,0.052141447,Household,174.9054,OUT010,1998,1.0,2,1,525.3162,3,3.003430425818757,15
DRE48,8.43,3,0.017360867,Soft Drinks,196.2768,OUT045,2002,3.0,3,3,1576.6144,3,8.032607012137959,11
FDV60,20.2,2,0.196438668,Baking Goods,194.611,OUT010,1998,1.0,2,1,392.82199999999995,3,2.0184984404786985,15
FDB56,8.75,2,0.074743226,Fruits and Vegetables,187.6556,OUT049,1999,3.0,1,3,5257.1568,1,28.01492095093352,14
FDL20,12.857645184135976,3,0.127792701,Fruits and Vegetables,111.1886,OUT027,1985,3.0,2,4,4447.544,1,40.0,28
NCZ53,12.857645184135976,3,0.024358634,Health and Hygiene,190.4214,OUT027,1985,3.0,2,4,5652.642,1,29.684909364178605,28
DRM35,9.695,3,0.070431235,Hard Drinks,177.5344,OUT035,2004,1.0,3,3,3033.3848,2,17.086180481078596,9
FDV16,7.75,2,0.08293069900000001,Frozen Foods,35.2558,OUT046,1997,1.0,1,3,780.9834,3,22.151912593105248,16
FDY19,19.75,3,0.041330512,Fruits and Vegetables,115.8466,OUT013,1987,2.0,2,3,2474.7786,2,21.36254840452806,26
FDY12,9.8,2,0.235354055,Baking Goods,50.8008,OUT010,1998,1.0,2,1,101.2016,3,1.9921261082502637,15
FDM15,11.8,2,0.057746382,Meat,152.4366,OUT017,2007,3.0,3,3,3929.5516,2,25.778268473581804,6
FDP12,9.8,2,0.045337184,Baking Goods,36.8874,OUT049,1999,3.0,1,3,564.5984,3,15.305996085384168,14
FDT21,7.42,3,0.020374875,Snack Foods,248.0092,OUT013,1987,2.0,2,3,1245.046,3,5.020160542431491,26
DRE49,20.75,3,0.035568147,Soft Drinks,151.8024,OUT010,1998,1.0,2,1,151.8024,3,1.0,15
FDN16,12.6,2,0.062797771,Frozen Foods,103.999,OUT049,1999,3.0,1,3,825.592,3,7.938460946739872,14
FDE04,19.75,2,0.018096488,Frozen Foods,179.56599999999997,OUT018,2009,3.0,2,2,2696.49,2,15.016706948976978,4
FDC51,10.895,2,0.009613854,Dairy,122.973,OUT013,1987,2.0,2,3,1231.73,3,10.01626373268929,26
FDO04,16.6,3,0.026645307000000003,Frozen Foods,53.5614,OUT018,2009,3.0,2,2,939.4438,3,17.539567673735192,4
FDD41,6.765,2,0.08775368199999999,Frozen Foods,105.3306,OUT017,2007,3.0,3,3,2090.612,2,19.848097324044485,6
FDI45,13.1,3,0.037657459,Fruits and Vegetables,175.8054,OUT045,2002,3.0,3,3,2801.6864,2,15.936293196909766,11
NCB18,12.857645184135976,3,0.041091215,Household,89.5514,OUT027,1985,3.0,2,4,3364.9532,2,37.575662692040545,28
FDW51,6.155,2,0.095195306,Meat,213.956,OUT017,2007,3.0,3,3,2343.616,2,10.95372880405317,6
NCK07,10.65,3,0.048686689000000005,Others,164.1526,OUT046,1997,1.0,1,3,1808.9786,3,11.020103245394832,16
FDZ45,12.857645184135976,3,0.11709121300000001,Snack Foods,197.9084,OUT019,1985,1.0,1,1,992.0419999999999,3,5.012632106570514,28
FDB37,20.25,2,0.022940826,Baking Goods,241.8538,OUT046,1997,1.0,1,3,5768.4912,1,23.851149744184298,16
FDZ60,20.5,3,0.119339241,Baking Goods,106.0596,OUT035,2004,1.0,3,3,970.7364,3,9.152744306031703,9
FDN04,11.8,2,0.014075333999999998,Frozen Foods,176.8344,OUT013,1987,2.0,2,3,3568.688,2,20.180960265649674,26
FDW47,15.0,3,0.046336634,Breads,120.0414,OUT013,1987,2.0,2,3,3533.4006,2,29.43484997675802,26
FDB17,13.15,3,0.036641589,Frozen Foods,180.7976,OUT013,1987,2.0,2,3,6157.3184,1,34.0564166780975,26
FDR56,15.5,2,0.101176316,Fruits and Vegetables,198.9768,OUT018,2009,3.0,2,2,4729.8432,1,23.770827553765063,4
FDU55,12.857645184135976,3,0.035737372999999996,Fruits and Vegetables,260.6278,OUT027,1985,3.0,2,4,9371.8008,1,35.95856159626871,28
FDH40,11.6,2,0.079376029,Frozen Foods,81.7276,OUT017,2007,3.0,3,3,1949.4624,3,23.85317077706919,6
FDH05,14.35,1,0.091054989,Frozen Foods,231.8984,OUT049,1999,3.0,1,3,4633.968,1,19.982751066846514,14
FDX58,13.15,1,0.043852434,Snack Foods,182.695,OUT045,2002,3.0,3,3,4211.185,1,23.050357152631438,11
FDC51,10.895,2,0.009620041999999999,Dairy,121.67299999999999,OUT035,2004,1.0,3,3,1970.7679999999998,3,16.19725000616406,9
NCR05,10.1,3,0.054939848,Health and Hygiene,199.5084,OUT017,2007,3.0,3,3,3372.9428,2,16.90626961070311,6
DRH25,18.7,3,0.014675573999999999,Soft Drinks,50.8324,OUT017,2007,3.0,3,3,934.7832,3,18.38951534847853,6
NCR53,12.15,3,0.14526636,Health and Hygiene,224.0404,OUT049,1999,3.0,1,3,3375.6059999999998,2,15.066952210404908,14
FDS04,10.195,2,0.14666293800000002,Frozen Foods,138.6838,OUT046,1997,1.0,1,3,2388.2246,2,17.22064581443543,16
FDC03,8.575,2,0.07178670599999999,Dairy,193.3794,OUT013,1987,2.0,2,3,780.3176,3,4.035164035052337,26
FDP44,16.5,2,0.133424184,Fruits and Vegetables,102.2332,OUT010,1998,1.0,2,1,102.5332,3,1.002934467472406,15
FDK16,9.065,3,0.11579959199999999,Frozen Foods,95.3094,OUT018,2009,3.0,2,2,1713.7692,3,17.9811141398435,4
NCC30,16.6,3,0.027579198,Household,178.7344,OUT046,1997,1.0,1,3,1605.9096,3,8.984893786534657,16
FDZ26,11.6,2,0.241055611,Dairy,238.5222,OUT010,1998,1.0,2,1,717.0666,3,3.006288722810707,15
NCO54,19.5,3,0.014332438999999999,Household,57.1614,OUT018,2009,3.0,2,2,1381.535,3,24.169019653122565,4
NCP41,16.6,3,0.027133398,Health and Hygiene,106.2596,OUT010,1998,1.0,2,1,215.7192,3,2.030114926086678,15
DRE27,11.85,3,0.132876847,Dairy,98.0726,OUT049,1999,3.0,1,3,1076.5986,3,10.977567638667681,14
FDQ10,12.85,3,0.03315162,Snack Foods,170.6422,OUT013,1987,2.0,2,3,2931.5174,2,17.179322582573363,26
NCU42,9.0,3,0.019536981000000002,Household,170.0474,OUT049,1999,3.0,1,3,4211.185,1,24.764771469602007,14
FDX43,5.655,3,0.085258864,Fruits and Vegetables,165.85,OUT035,2004,1.0,3,3,1830.95,3,11.039794995477843,9
NCD19,8.93,3,0.013179388,Household,55.1614,OUT046,1997,1.0,1,3,939.4438,3,17.03081865217344,16
NCI54,15.2,3,0.033592687,Household,108.1912,OUT035,2004,1.0,3,3,1856.2504,3,17.15712923047346,9
FDS37,7.655,3,0.05346916,Canned,114.1492,OUT010,1998,1.0,2,1,115.8492,3,1.0148927894369826,15
FDO25,12.857645184135976,3,0.126831854,Canned,209.02700000000002,OUT027,1985,3.0,2,4,4613.994000000001,1,22.073674692743044,28
FDS57,15.5,3,0.103603094,Snack Foods,143.547,OUT049,1999,3.0,1,3,1431.47,3,9.972134562199141,14
FDI52,18.7,3,0.10484088400000001,Frozen Foods,122.1072,OUT049,1999,3.0,1,3,490.0288,3,4.0131032404313585,14
DRK12,9.5,3,0.042056944000000006,Soft Drinks,31.89,OUT018,2009,3.0,2,2,366.19,3,11.482910003135778,4
FDG40,13.65,3,0.040049609,Frozen Foods,34.4558,OUT017,2007,3.0,3,3,611.2044,3,17.738795790549048,6
FDU49,19.5,2,0.03075661,Canned,86.25399999999999,OUT045,2002,3.0,3,3,2163.85,2,25.086952489159923,11
FDR49,8.71,3,0.0,Canned,46.5376,OUT013,1987,2.0,2,3,575.2512,3,12.36099841848312,26
FDF40,12.857645184135976,2,0.03941584,Dairy,247.8092,OUT019,1985,1.0,1,1,498.0184,3,2.0096848704567867,28
DRE03,19.6,3,0.024363938999999998,Dairy,46.3718,OUT017,2007,3.0,3,3,661.8052,3,14.271716862403444,6
FDR55,12.857645184135976,2,0.131443921,Fruits and Vegetables,189.1872,OUT027,1985,3.0,2,4,5294.4416,1,27.985199844386937,28
NCU05,11.8,3,0.05872513099999999,Health and Hygiene,82.3618,OUT035,2004,1.0,3,3,1208.427,3,14.672178121410653,9
FDR36,6.715,1,0.122274118,Baking Goods,40.3454,OUT017,2007,3.0,3,3,838.908,3,20.793151139906904,6
NCM30,19.1,1,0.067239404,Household,39.6796,OUT013,1987,2.0,2,3,660.4736,3,16.645167794030183,26
FDH24,20.7,3,0.021464453999999997,Baking Goods,156.6288,OUT049,1999,3.0,1,3,3928.22,2,25.07980652344907,14
DRO47,10.195,3,0.112681821,Hard Drinks,113.986,OUT018,2009,3.0,2,2,452.744,3,3.971926376923482,4
FDQ49,20.2,2,0.039469737000000005,Breakfast,155.16299999999998,OUT017,2007,3.0,3,3,782.315,3,5.041891430302329,6
DRJ37,10.8,3,0.061101382999999995,Soft Drinks,151.9024,OUT046,1997,1.0,1,3,2580.6408,2,16.988808603419038,16
NCJ42,19.75,3,0.014359584,Household,100.8332,OUT018,2009,3.0,2,2,1537.9979999999998,3,15.252892896387298,4
FDD05,19.35,3,0.016637301,Frozen Foods,120.9098,OUT049,1999,3.0,1,3,1687.1372,3,13.953684482151155,14
FDC39,7.405,3,0.159843921,Dairy,206.6296,OUT018,2009,3.0,2,2,3115.9440000000004,2,15.079853031705042,4
NCY06,15.25,3,0.061308889000000005,Household,128.8968,OUT045,2002,3.0,3,3,2348.9424,2,18.22343456160277,11
NCS06,12.857645184135976,3,0.055566935,Household,263.591,OUT019,1985,1.0,1,1,262.991,3,0.9977237462584079,28
FDE16,8.895,3,0.026397141000000002,Frozen Foods,207.8954,OUT045,2002,3.0,3,3,3542.7218,2,17.040885945528377,11
NCQ50,18.75,3,0.034307348,Household,215.2218,OUT046,1997,1.0,1,3,4701.8796,1,21.846669807612425,16
FDX50,20.1,3,0.07462720099999999,Dairy,110.3228,OUT046,1997,1.0,1,3,1768.3648,3,16.029005790280884,16
NCL41,12.35,3,0.041973712,Health and Hygiene,35.7216,OUT017,2007,3.0,3,3,519.3240000000001,3,14.538094598226284,6
FDM58,16.85,2,0.080015028,Snack Foods,111.8544,OUT018,2009,3.0,2,2,1677.816,3,15.0,4
FDH35,18.25,3,0.10084386,Starchy Foods,166.3526,OUT010,1998,1.0,2,1,164.4526,3,0.9885784772825913,15
FDS50,17.0,3,0.055519560999999995,Dairy,219.8114,OUT049,1999,3.0,1,3,1108.557,3,5.043218868539121,14
FDT09,12.857645184135976,2,0.012203915,Snack Foods,133.2284,OUT027,1985,3.0,2,4,4350.3372,1,32.65322708971961,28
FDR60,14.3,3,0.130946374,Baking Goods,76.7328,OUT018,2009,3.0,2,2,1312.9576,3,17.110774010592603,4
FDG22,17.6,2,0.041381156,Snack Foods,35.019,OUT046,1997,1.0,1,3,659.1419999999999,3,18.822410691338987,16
FDL52,12.857645184135976,2,0.04586701,Frozen Foods,37.9506,OUT027,1985,3.0,2,4,910.8144,3,24.0,28
DRJ39,20.25,3,0.036474041,Dairy,218.3482,OUT018,2009,3.0,2,2,2409.5302,2,11.035264774337504,4
FDW45,18.0,3,0.039231652,Snack Foods,145.1418,OUT017,2007,3.0,3,3,2648.5524,2,18.248033302604764,6
NCQ38,16.35,3,0.013393536999999999,Others,106.02799999999999,OUT045,2002,3.0,3,3,1065.28,3,10.047157354661033,11
FDB26,14.0,1,0.031444357,Canned,53.763999999999996,OUT017,2007,3.0,3,3,798.96,3,14.860501450784914,6
DRG48,5.78,3,0.014555066,Soft Drinks,145.2102,OUT046,1997,1.0,1,3,3062.0142,2,21.08677076403724,16
FDH10,21.0,3,0.082526478,Snack Foods,191.8478,OUT010,1998,1.0,2,1,774.9912,3,4.039614736264894,15
FDP28,13.65,2,0.080765853,Frozen Foods,262.8936,OUT049,1999,3.0,1,3,4958.8784,1,18.8626820888755,14
FDJ44,12.3,2,0.17797002,Fruits and Vegetables,173.1396,OUT010,1998,1.0,2,1,697.7584,3,4.030033568288249,15
FDI07,12.35,1,0.03382933,Meat,196.9426,OUT045,2002,3.0,3,3,2768.3964,2,14.056869361935915,11
DRJ24,11.8,3,0.11397026,Soft Drinks,185.1924,OUT017,2007,3.0,3,3,2591.2936,2,13.992440294526126,6
DRL47,19.7,3,0.038729457,Hard Drinks,127.3362,OUT035,2004,1.0,3,3,755.0172,3,5.929320962931201,9
FDP38,10.1,3,0.032075379,Canned,50.9008,OUT013,1987,2.0,2,3,354.2056,3,6.958743281048628,26
FDK02,12.857645184135976,3,0.196490902,Canned,120.544,OUT019,1985,1.0,1,1,479.376,3,3.9767719670825588,28
FDO23,17.85,3,0.146305498,Breads,94.1436,OUT013,1987,2.0,2,3,1607.2412,3,17.072230082554732,26
NCE54,20.7,3,0.026877471,Household,74.6354,OUT013,1987,2.0,2,3,1053.2956,3,14.112547129110313,26
FDS52,8.89,1,0.005474515,Frozen Foods,99.7016,OUT046,1997,1.0,1,3,1922.8304,3,19.28585298530816,16
FDW01,14.5,3,0.064048405,Canned,153.4682,OUT035,2004,1.0,3,3,1677.1502,3,10.928323913357946,9
NCF07,9.0,3,0.032203667000000005,Household,100.8016,OUT017,2007,3.0,3,3,1113.2176,3,11.043650100792052,6
DRE15,13.35,3,0.017857847,Dairy,77.5012,OUT018,2009,3.0,2,2,1518.024,3,19.587103167434826,4
FDR58,6.675,3,0.041921462,Snack Foods,92.3462,OUT046,1997,1.0,1,3,2406.2012,2,26.056309842743936,16
FDL24,10.3,2,0.024875871,Baking Goods,173.0422,OUT013,1987,2.0,2,3,2069.3064,2,11.958391652440849,26
FDQ25,12.857645184135976,2,0.028139761,Canned,173.7422,OUT027,1985,3.0,2,4,3621.2862,2,20.84287064397711,28
FDX56,17.1,2,0.073997843,Fruits and Vegetables,207.0638,OUT013,1987,2.0,2,3,4969.5312,1,24.000000000000004,26
FDD20,14.15,1,0.020798905,Fruits and Vegetables,123.6046,OUT018,2009,3.0,2,2,1245.046,3,10.072812824118197,4
DRF60,10.8,3,0.052363244,Soft Drinks,236.5564,OUT017,2007,3.0,3,3,5243.8408,1,22.16740193881882,6
FDW13,8.5,3,0.098283459,Canned,51.3324,OUT018,2009,3.0,2,2,934.7832,3,18.210393435724804,4
FDF09,6.215,3,0.012138795,Fruits and Vegetables,39.2848,OUT013,1987,2.0,2,3,521.9872,3,13.287256139779254,26
FDY45,17.5,3,0.0,Snack Foods,253.0356,OUT035,2004,1.0,3,3,4578.0408,1,18.092477105988248,9
FDR26,20.7,3,0.042923652,Dairy,178.3028,OUT045,2002,3.0,3,3,1062.6168,3,5.959619254436835,11
FDZ01,8.975,2,0.009058845,Canned,103.399,OUT046,1997,1.0,1,3,2579.975,2,24.951643632917143,16
FDH53,20.5,2,0.032136417,Frozen Foods,83.9592,OUT010,1998,1.0,2,1,165.1184,3,1.9666504683227093,15
FDG52,13.65,3,0.065898197,Frozen Foods,46.1402,OUT018,2009,3.0,2,2,459.402,3,9.956653850655178,4
FDW50,13.1,3,0.075731322,Dairy,167.5158,OUT045,2002,3.0,3,3,1504.0422,3,8.978509489851106,11
FDX49,4.615,2,0.101812521,Canned,232.23,OUT035,2004,1.0,3,3,5126.66,1,22.0757869353658,9
FDJ44,12.3,2,0.106327251,Fruits and Vegetables,172.8396,OUT046,1997,1.0,1,3,2616.594,2,15.138857067477593,16
NCI31,12.857645184135976,3,0.080933328,Others,37.519,OUT027,1985,3.0,2,4,842.237,3,22.448279538367228,28
FDZ52,19.2,3,0.100055601,Frozen Foods,112.4886,OUT035,2004,1.0,3,3,1223.0746,3,10.87287600699093,9
FDE17,20.1,2,0.054540159000000005,Frozen Foods,152.1366,OUT049,1999,3.0,1,3,755.683,3,4.967134798595473,14
FDG34,11.5,2,0.037723476,Snack Foods,109.5254,OUT018,2009,3.0,2,2,1953.4572,3,17.835654560494643,4
FDE26,9.3,3,0.14897741,Canned,143.0786,OUT010,1998,1.0,2,1,288.9572,3,2.01956966310825,15
FDD56,15.2,2,0.104201019,Fruits and Vegetables,176.5054,OUT018,2009,3.0,2,2,2976.7918,2,16.865159932783925,4
FDR52,12.65,2,0.076198809,Frozen Foods,191.3846,OUT045,2002,3.0,3,3,2675.1844,2,13.978054660615326,11
FDQ13,11.1,1,0.010639596000000001,Canned,84.1908,OUT035,2004,1.0,3,3,755.0172,3,8.967929987599595,9
NCJ42,12.857645184135976,3,0.025039776,Household,102.7332,OUT019,1985,1.0,1,1,410.1328,3,3.992212838692847,28
FDH10,12.857645184135976,3,0.08632670699999999,Snack Foods,192.6478,OUT019,1985,1.0,1,1,387.4956,3,2.0114198033925126,28
NCG42,19.2,3,0.041220035,Household,131.231,OUT035,2004,1.0,3,3,3635.268,2,27.70129009151801,9
FDT31,19.75,3,0.01247354,Fruits and Vegetables,187.5872,OUT045,2002,3.0,3,3,1323.6104,3,7.055973968373109,11
DRD25,6.135,3,0.07913221200000001,Soft Drinks,112.686,OUT045,2002,3.0,3,3,2942.836,2,26.115364819054715,11
FDR35,12.5,3,0.020693809,Breads,199.1742,OUT035,2004,1.0,3,3,4379.6324,1,21.988954392687408,9
FDL33,7.235,3,0.10016525,Snack Foods,193.9452,OUT045,2002,3.0,3,3,2936.178,2,15.139214582263444,11
FDT45,15.85,3,0.057302606,Snack Foods,53.3956,OUT035,2004,1.0,3,3,600.5516,3,11.247211380713017,9
FDT16,9.895,2,0.048761045999999995,Frozen Foods,260.5278,OUT045,2002,3.0,3,3,8851.1452,1,33.97389913859481,11
DRE49,20.75,3,0.0,Soft Drinks,153.0024,OUT035,2004,1.0,3,3,2428.8384,2,15.874511772364356,9
DRF60,10.8,3,0.052149675,Soft Drinks,239.9564,OUT049,1999,3.0,1,3,3813.7024,2,15.89331395203462,14
NCB54,8.76,3,0.05013052900000001,Health and Hygiene,128.3336,OUT049,1999,3.0,1,3,2556.672,2,19.922078083993593,14
FDH20,16.1,2,0.024987903,Fruits and Vegetables,97.34100000000001,OUT049,1999,3.0,1,3,1255.0330000000001,3,12.893159100481812,14
FDA31,7.1,3,0.109990885,Fruits and Vegetables,172.908,OUT035,2004,1.0,3,3,2769.728,2,16.018506951673725,9
FDE33,19.35,2,0.049736267,Fruits and Vegetables,76.8644,OUT045,2002,3.0,3,3,1571.2879999999998,3,20.442337414980145,11
FDM12,16.7,1,0.117026714,Baking Goods,189.2214,OUT010,1998,1.0,2,1,188.4214,3,0.9957721483933636,15
FDW44,9.5,2,0.035121963,Fruits and Vegetables,168.6448,OUT013,1987,2.0,2,3,1022.6688,3,6.064039922962345,26
DRE48,8.43,3,0.017311312,Soft Drinks,197.8768,OUT013,1987,2.0,2,3,3744.4592,2,18.923184526937973,26
NCX18,14.15,3,0.008811818,Household,196.511,OUT045,2002,3.0,3,3,2749.7540000000004,2,13.992875716880992,11
FDA38,5.44,3,0.025583714,Dairy,239.1538,OUT018,2009,3.0,2,2,480.7076,3,2.0100353830882054,4
FDQ19,7.35,2,0.014353174,Fruits and Vegetables,242.6512,OUT013,1987,2.0,2,3,969.4048,3,3.9950546298555296,26
FDY47,12.857645184135976,2,0.054220618,Breads,129.131,OUT027,1985,3.0,2,4,4933.5779999999995,1,38.20599236434318,28
FDE17,20.1,2,0.054410179,Frozen Foods,151.3366,OUT013,1987,2.0,2,3,2720.4588,2,17.97621196723066,26
FDY25,12.0,3,0.033974436000000004,Canned,181.8976,OUT046,1997,1.0,1,3,4527.44,1,24.890048027021795,16
FDT03,21.25,3,0.009996872,Meat,185.5608,OUT035,2004,1.0,3,3,3123.9336,2,16.835094481161967,9
FDB49,8.3,2,0.030212499,Baking Goods,98.0384,OUT045,2002,3.0,3,3,2857.6136,2,29.147901230538242,11
FDL43,10.1,3,0.027217467999999998,Meat,76.067,OUT017,2007,3.0,3,3,1454.773,3,19.12488989969369,6
FDE47,14.15,3,0.038123176,Starchy Foods,123.5046,OUT017,2007,3.0,3,3,1992.0736,3,16.12954983053263,6
FDS49,9.0,3,0.079506434,Canned,78.3644,OUT045,2002,3.0,3,3,1728.4168,3,22.056147944730004,11
FDU23,12.15,3,0.021811987,Breads,163.6184,OUT018,2009,3.0,2,2,2311.6576,2,14.128347423028217,4
FDU38,12.857645184135976,3,0.082150145,Dairy,192.9504,OUT027,1985,3.0,2,4,7478.2656,1,38.757450619433804,28
FDV09,12.857645184135976,3,0.036012919,Snack Foods,148.0734,OUT019,1985,1.0,1,1,593.8936,3,4.010805451890752,28
FDR20,20.0,2,0.028167478,Fruits and Vegetables,45.5744,OUT049,1999,3.0,1,3,452.744,3,9.934173571127651,14
FDY11,6.71,2,0.029560451,Baking Goods,65.8142,OUT046,1997,1.0,1,3,856.8846,3,13.019752576191763,16
FDG40,12.857645184135976,3,0.039631495,Frozen Foods,31.9558,OUT027,1985,3.0,2,4,984.7182,3,30.8150069783889,28
FDX20,7.365,3,0.04280099,Fruits and Vegetables,228.372,OUT017,2007,3.0,3,3,2037.348,2,8.921181230623718,6
FDZ27,7.935,1,0.017141985,Dairy,50.035,OUT013,1987,2.0,2,3,149.805,3,2.994004197062057,26
FDH09,12.6,3,0.056394770999999996,Seafood,51.3982,OUT017,2007,3.0,3,3,473.3838,3,9.210124089948675,6
FDG29,17.6,3,0.056379439,Frozen Foods,42.7454,OUT049,1999,3.0,1,3,293.6178,3,6.868991751159189,14
NCA30,19.0,1,0.129534812,Household,190.1872,OUT049,1999,3.0,1,3,5105.3544,1,26.843838071121507,14
NCL53,7.5,3,0.036439877999999995,Health and Hygiene,175.3028,OUT017,2007,3.0,3,3,3010.7476,2,17.17455511263939,6
DRE15,13.35,3,0.0,Dairy,77.6012,OUT046,1997,1.0,1,3,986.7156,3,12.715210589526965,16
NCS38,8.6,3,0.090191431,Household,112.9176,OUT046,1997,1.0,1,3,458.0704,3,4.056678498303188,16
FDY21,12.857645184135976,1,0.30374337,Snack Foods,196.011,OUT019,1985,1.0,1,1,589.2330000000001,3,3.006122105392045,28
FDB58,10.5,2,0.022590317999999998,Snack Foods,140.6154,OUT010,1998,1.0,2,1,283.6308,3,2.017067831830653,15
FDH41,9.0,3,0.08201152099999999,Frozen Foods,213.3534,OUT046,1997,1.0,1,3,1935.4806,3,9.07171200458957,16
DRF23,4.61,3,0.122843005,Hard Drinks,172.4396,OUT049,1999,3.0,1,3,1569.9564,3,9.104384375746637,14
FDE05,10.895,2,0.05432142,Frozen Foods,146.2102,OUT010,1998,1.0,2,1,437.4306,3,2.9917926382701077,15
FDY10,17.6,3,0.049144165,Snack Foods,112.7176,OUT049,1999,3.0,1,3,1717.764,3,15.23953668282504,14
FDS43,11.65,3,0.040577878,Fruits and Vegetables,188.22400000000002,OUT049,1999,3.0,1,3,1304.968,3,6.9330584835090105,14
NCM30,19.1,3,0.067400032,Household,41.9796,OUT049,1999,3.0,1,3,784.3124,3,18.683179449065737,14
FDY49,17.2,2,0.012036432,Canned,165.7184,OUT045,2002,3.0,3,3,1816.3024,3,10.960173402591384,11
FDN02,16.5,3,0.073977473,Canned,206.8638,OUT045,2002,3.0,3,3,2070.638,2,10.009668197142274,11
FDP37,15.6,3,0.143396175,Breakfast,128.0994,OUT045,2002,3.0,3,3,2184.4898,2,17.05308377712932,11
NCF07,9.0,3,0.03201648,Household,99.6016,OUT035,2004,1.0,3,3,1922.8304,3,19.305215980466176,9
FDJ09,15.0,3,0.058346234000000004,Snack Foods,44.0744,OUT013,1987,2.0,2,3,633.8416,3,14.381173651825096,26
FDO23,12.857645184135976,3,0.14571827,Breads,94.3436,OUT027,1985,3.0,2,4,2269.0464,2,24.050877854989636,28
FDH09,12.857645184135976,3,0.05580601599999999,Seafood,52.4982,OUT027,1985,3.0,2,4,1209.7586,3,23.04381102590184,28
FDX34,6.195,3,0.07209744900000001,Snack Foods,119.3098,OUT049,1999,3.0,1,3,1205.098,3,10.100578493971158,14
FDV60,20.2,2,0.11754371300000001,Baking Goods,197.31099999999998,OUT049,1999,3.0,1,3,3338.987,2,16.922457440284628,14
FDE32,20.7,3,0.048718334,Fruits and Vegetables,38.7506,OUT013,1987,2.0,2,3,227.7036,3,5.876130950230448,26
NCI30,20.25,3,0.059175599999999995,Household,245.046,OUT018,2009,3.0,2,2,4680.5740000000005,1,19.10079740130425,4
FDS37,7.655,3,0.031918284,Canned,117.7492,OUT013,1987,2.0,2,3,695.0952,3,5.903184055602925,26
FDC57,12.857645184135976,2,0.09558797599999999,Fruits and Vegetables,193.982,OUT019,1985,1.0,1,1,579.246,3,2.986081182790156,28
DRC01,5.92,2,0.019308607,Soft Drinks,49.0692,OUT017,2007,3.0,3,3,1478.076,3,30.12227629551735,6
