Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,OUT010,OUT013,OUT017,OUT018,OUT019,OUT027,OUT035,OUT045,OUT046,OUT049
DRG11,6.385,0,0.0,1,108.9596,16,0,0,2,1186.4556,0,0,0,0,0,0,0,0,1,0
FDE58,18.5,0,0.052149675,2,118.3124,14,1,0,2,1540.6612,0,0,0,0,0,0,0,0,0,1
DRA12,11.6,0,0.040911824,1,142.3154,26,2,2,2,2552.6772,0,1,0,0,0,0,0,0,0,0
FDP60,17.35,0,0.056235142,2,102.0016,6,2,2,2,1619.2256,0,0,1,0,0,0,0,0,0,0
FDT10,16.7,1,0.062170334,2,60.9562,11,2,2,2,829.5868,0,0,0,0,0,0,0,1,0,0
FDE05,10.895,1,0.032427039,2,147.7102,26,2,2,2,1166.4816,0,1,0,0,0,0,0,0,0,0
FDC32,18.35,0,0.099309997,2,91.4462,11,2,2,2,1665.8316,0,0,0,0,0,0,0,1,0,0
FDJ22,18.75,0,0.05310896,2,193.6504,6,2,2,2,2876.256,0,0,1,0,0,0,0,0,0,0
NCH18,9.3,0,0.044843161,2,246.1802,4,1,2,1,2702.4822,0,0,0,1,0,0,0,0,0,0
DRE37,12.857645184135976,0,0.164966345,1,189.4872,28,0,0,0,189.0872,0,0,0,0,1,0,0,0,0,0
DRC13,8.26,1,0.032435437000000004,1,124.87299999999999,9,0,2,2,2956.152,0,0,0,0,0,0,1,0,0,0
FDG47,12.8,0,0.06961884,0,260.3252,16,0,0,2,8132.0812,0,0,0,0,0,0,0,0,1,0
FDY55,16.75,0,0.08165147,2,258.3988,4,1,2,1,1541.9928,0,0,0,1,0,0,0,0,0,0
NCW29,12.857645184135976,0,0.028723187,1,131.83100000000002,28,1,2,3,3635.268,0,0,0,0,0,1,0,0,0,0
NCT05,10.895,0,0.020994339,1,255.6672,11,2,2,2,4346.3424,0,0,0,0,0,0,0,1,0,0
FDN50,16.85,1,0.026561057000000002,0,93.712,14,1,0,2,466.06,0,0,0,0,0,0,0,0,0,1
FDU60,20.0,1,0.10026206800000001,2,169.6132,15,2,2,0,169.1132,1,0,0,0,0,0,0,0,0,0
FDX02,16.0,0,0.05701260599999999,1,225.0404,26,2,2,2,5851.0504,0,1,0,0,0,0,0,0,0,0
FDL34,16.0,0,0.041009558,2,141.2496,14,1,0,2,2681.8424,0,0,0,0,0,0,0,0,0,1
DRF27,8.93,0,0.028578012000000003,1,152.234,6,2,2,2,3828.35,0,0,1,0,0,0,0,0,0,0
FDZ35,9.6,1,0.0,0,101.699,14,1,0,2,2373.577,0,0,0,0,0,0,0,0,0,1
DRF03,12.857645184135976,0,0.045088724000000004,1,39.7138,28,1,2,3,1096.5726,0,0,0,0,0,1,0,0,0,0
NCO41,12.857645184135976,0,0.018757586,1,96.9384,28,1,2,3,2167.8448,0,0,0,0,0,1,0,0,0,0
FDQ59,9.8,1,0.056500895,0,85.8908,11,2,2,2,1845.5976,0,0,0,0,0,0,0,1,0,0
NCZ53,9.6,0,0.024576875,1,186.6214,4,1,2,1,1884.214,0,0,0,1,0,0,0,0,0,0
FDZ33,12.857645184135976,0,0.18803837199999998,2,146.4076,28,0,0,0,147.8076,0,0,0,0,1,0,0,0,0,0
FDD34,7.945,0,0.015908485,2,161.421,11,2,2,2,3425.5409999999997,0,0,0,0,0,0,0,1,0,0
NCM06,7.475,0,0.07584563400000001,2,156.0656,14,1,0,2,1853.5872,0,0,0,0,0,0,0,0,0,1
FDY43,14.85,0,0.09880308800000001,2,169.7474,4,1,2,1,673.7896,0,0,0,1,0,0,0,0,0,0
DRM23,16.6,0,0.227189581,1,173.9422,15,2,2,0,172.4422,1,0,0,0,0,0,0,0,0,0
FDT20,10.5,0,0.041459803999999996,2,39.2164,14,1,0,2,540.6296,0,0,0,0,0,0,0,0,0,1
FDG46,8.63,1,0.032882271,2,113.5518,26,2,2,2,2732.4432,0,1,0,0,0,0,0,0,0,0
FDH10,21.0,0,0.049583899,2,193.8478,6,2,2,2,1162.4868,0,0,1,0,0,0,0,0,0,0
FDF24,15.5,1,0.02536567,2,82.7934,9,0,2,2,1228.401,0,0,0,0,0,0,1,0,0,0
FDG57,14.7,0,0.07229836,2,48.2034,16,0,0,2,874.8612,0,0,0,0,0,0,0,0,1,0
FDN44,13.15,0,0.022924552,2,157.892,6,2,2,2,1917.504,0,0,1,0,0,0,0,0,0,0
FDD32,17.7,1,0.040897932000000005,2,82.6276,26,2,2,2,731.0484,0,1,0,0,0,0,0,0,0,0
FDI04,12.857645184135976,1,0.127660257,2,198.5426,28,0,0,0,790.9704,0,0,0,0,1,0,0,0,0,0
FDA56,9.21,0,0.008764786,2,123.1414,16,0,0,2,4264.4490000000005,0,0,0,0,0,0,0,0,1,0
DRG51,12.1,0,0.011604894,1,166.0526,6,2,2,2,1480.0734,0,0,1,0,0,0,0,0,0,0
FDZ04,9.31,0,0.038169783,2,64.551,6,2,2,2,1581.275,0,0,1,0,0,0,0,0,0,0
FDT13,14.85,0,0.018568129,0,188.2214,9,0,2,2,3014.7424,0,0,0,0,0,0,1,0,0,0
FDY56,12.857645184135976,1,0.062109174,2,223.7062,28,1,2,3,4965.5364,0,0,0,0,0,1,0,0,0,0
FDB51,6.92,0,0.038671588,1,64.2852,6,2,2,2,438.0964,0,0,1,0,0,0,0,0,0,0
NCY29,13.65,0,0.077169841,1,55.593,26,2,2,2,282.965,0,1,0,0,0,0,0,0,0,0
FDL34,16.0,0,0.041028937,2,142.6496,11,2,2,2,1834.9448,0,0,0,0,0,0,0,1,0,0
NCQ38,16.35,0,0.013387211000000001,0,105.62799999999999,14,1,0,2,1065.28,0,0,0,0,0,0,0,0,0,1
NCR41,12.857645184135976,0,0.017936715,1,93.7094,28,1,2,3,4189.2136,0,0,0,0,0,1,0,0,0,0
FDY24,4.88,1,0.223440258,2,52.2298,15,2,2,0,161.7894,1,0,0,0,0,0,0,0,0,0
NCA42,6.965,0,0.0,2,159.6604,11,2,2,2,3327.6684,0,0,0,0,0,0,0,1,0,0
FDB11,16.0,0,0.060942632000000004,0,225.6404,14,1,0,2,2925.5252,0,0,0,0,0,0,0,0,0,1
FDG26,18.85,0,0.042641788,0,257.83299999999997,9,0,2,2,5382.993,0,0,0,0,0,0,1,0,0,0
FDH24,20.7,0,0.021427082000000004,2,156.5288,9,0,2,2,1571.2879999999998,0,0,0,0,0,0,1,0,0,0
FDX44,9.3,0,0.042930789000000004,2,88.5172,26,2,2,2,1427.4752,0,1,0,0,0,0,0,0,0,0
FDT52,9.695,1,0.047697859,2,244.6144,6,2,2,2,2695.1584,0,0,1,0,0,0,0,0,0,0
FDT04,17.25,0,0.10764721,2,39.3822,6,2,2,2,314.2576,0,0,1,0,0,0,0,0,0,0
FDO58,19.6,0,0.039577173,2,166.1526,16,0,0,2,2960.1468,0,0,0,0,0,0,0,0,1,0
FDR60,14.3,0,0.130415118,2,75.9328,16,0,0,2,1158.492,0,0,0,0,0,0,0,0,1,0
NCL54,12.6,0,0.082921642,2,175.2054,11,2,2,2,3502.1079999999997,0,0,0,0,0,0,0,1,0,0
FDW50,13.1,0,0.075515154,1,167.2158,26,2,2,2,3008.0844,0,1,0,0,0,0,0,0,0,0
FDK43,12.857645184135976,0,0.046994717000000005,1,125.802,28,0,0,0,253.00400000000002,0,0,0,0,1,0,0,0,0,0
FDQ32,17.85,1,0.04679836,2,123.8388,4,1,2,1,866.8716,0,0,0,1,0,0,0,0,0,0
FDE29,8.905,0,0.143129124,2,58.8878,16,0,0,2,1151.1682,0,0,0,0,0,0,0,0,1,0
NCN07,18.5,0,0.034013539,0,133.2284,11,2,2,2,2768.3964,0,0,0,0,0,0,0,1,0,0
FDB37,20.25,1,0.022921735,2,240.7538,26,2,2,2,3364.9532,0,1,0,0,0,0,0,0,0,0
FDD21,10.3,1,0.030616757,2,112.7176,14,1,0,2,343.5528,0,0,0,0,0,0,0,0,0,1
FDX16,17.85,0,0.06575528,2,151.505,26,2,2,2,2546.685,0,1,0,0,0,0,0,0,0,0
FDN46,7.21,1,0.144856342,2,100.5332,14,1,0,2,1127.8652,0,0,0,0,0,0,0,0,0,1
FDV28,16.1,1,0.267352587,2,34.9558,15,2,2,0,67.9116,1,0,0,0,0,0,0,0,0,0
FDR48,12.857645184135976,0,0.13086741300000002,2,150.8024,28,1,2,3,4402.2696,0,0,0,0,0,1,0,0,0,0
FDW37,12.857645184135976,0,0.123449671,0,89.7488,28,1,2,3,1901.5248,0,0,0,0,0,1,0,0,0,0
FDV40,17.35,0,0.014689006000000001,2,74.5038,9,0,2,2,739.038,0,0,0,0,0,0,1,0,0,0
FDZ57,10.0,1,0.037918142,2,129.6994,4,1,2,1,1413.4934,0,0,0,1,0,0,0,0,0,0
FDY46,18.6,0,0.047964395,2,185.0898,14,1,0,2,2993.4368,0,0,0,0,0,0,0,0,0,1
FDX45,16.75,0,0.10501881699999999,2,155.263,14,1,0,2,1721.0929999999998,0,0,0,0,0,0,0,0,0,1
FDB33,17.75,0,0.014577412,2,160.7262,9,0,2,2,2864.2716,0,0,0,0,0,0,1,0,0,0
FDT58,9.0,0,0.143870574,2,169.4816,15,2,2,0,503.3448,1,0,0,0,0,0,0,0,0,0
FDM39,6.42,0,0.053553794,1,178.6002,14,1,0,2,3582.0040000000004,0,0,0,0,0,0,0,0,0,1
NCY41,16.75,0,0.075889215,1,37.6532,11,2,2,2,575.2512,0,0,0,0,0,0,0,1,0,0
NCL31,7.39,0,0.120280989,0,142.747,16,0,0,2,3149.2340000000004,0,0,0,0,0,0,0,0,1,0
NCJ31,19.2,0,0.182653772,0,243.0196,16,0,0,2,3374.2744,0,0,0,0,0,0,0,0,1,0
FDO23,12.857645184135976,0,0.25637539,0,94.8436,28,0,0,0,567.2616,0,0,0,0,1,0,0,0,0,0
FDN56,5.46,1,0.10703694300000001,2,144.2786,9,0,2,2,288.9572,0,0,0,0,0,0,1,0,0,0
FDF04,17.5,0,0.0,2,258.3304,26,2,2,2,3358.2952,0,1,0,0,0,0,0,0,0,0
FDJ44,12.3,1,0.10623876800000001,2,176.1396,26,2,2,2,3663.2316,0,1,0,0,0,0,0,0,0,0
FDS50,17.0,0,0.055545797,1,220.5114,11,2,2,2,5321.0736,0,0,0,0,0,0,0,1,0,0
NCQ41,12.857645184135976,0,0.019386056999999998,1,194.5794,28,1,2,3,3511.4292,0,0,0,0,0,1,0,0,0,0
FDA49,19.7,0,0.064921764,0,88.1198,16,0,0,2,1744.396,0,0,0,0,0,0,0,0,1,0
NCZ06,19.6,0,0.094694278,2,254.9698,6,2,2,2,2536.698,0,0,1,0,0,0,0,0,0,0
NCM43,14.5,0,0.019554705,0,162.421,4,1,2,1,1957.4520000000002,0,0,0,1,0,0,0,0,0,0
FDH19,19.35,0,0.033060937,1,172.4738,26,2,2,2,1911.5118,0,1,0,0,0,0,0,0,0,0
FDS15,9.195,1,0.078181964,1,106.7596,14,1,0,2,4098.6648,0,0,0,0,0,0,0,0,0,1
FDO50,16.25,0,0.0,0,90.2804,4,1,2,1,1653.8472,0,0,0,1,0,0,0,0,0,0
FDJ20,20.7,1,0.100583009,2,123.5388,4,1,2,1,1981.4208,0,0,0,1,0,0,0,0,0,0
NCI31,20.0,0,0.136124989,0,38.319,15,2,2,0,146.476,1,0,0,0,0,0,0,0,0,0
FDU20,12.857645184135976,1,0.021353642000000003,2,122.1098,28,1,2,3,3374.2744,0,0,0,0,0,1,0,0,0,0
DRK13,11.8,0,0.115167579,1,199.8084,16,0,0,2,2380.9008,0,0,0,0,0,0,0,0,1,0
DRJ24,11.8,0,0.113559058,1,184.2924,11,2,2,2,1850.924,0,0,0,0,0,0,0,1,0,0
FDI20,19.1,0,0.038641968,2,212.1586,11,2,2,2,5909.6408,0,0,0,0,0,0,0,1,0,0
FDF10,15.5,1,0.157246634,2,145.6418,11,2,2,2,2207.127,0,0,0,0,0,0,0,1,0,0
FDQ45,9.5,1,0.010917052,2,185.3608,16,0,0,2,2021.3688,0,0,0,0,0,0,0,0,1,0
FDQ10,12.85,0,0.033172957,2,172.0422,9,0,2,2,5345.7082,0,0,0,0,0,0,1,0,0,0
FDM36,11.65,1,0.05871972599999999,2,171.1422,9,0,2,2,2931.5174,0,0,0,0,0,0,1,0,0,0
FDN12,15.6,0,0.0,2,111.8544,4,1,2,1,1454.1072,0,0,0,1,0,0,0,0,0,0
FDD50,18.85,0,0.141524348,0,168.4132,26,2,2,2,2874.9244,0,1,0,0,0,0,0,0,0,0
FDG17,6.865,1,0.035895934,2,244.4486,14,1,0,2,6353.0636,0,0,0,0,0,0,0,0,0,1
FDY58,11.65,0,0.039980643999999996,2,227.3694,14,1,0,2,4567.388,0,0,0,0,0,0,0,0,0,1
NCK29,12.857645184135976,0,0.0,1,123.473,28,0,0,0,369.519,0,0,0,0,1,0,0,0,0,0
FDM32,20.5,0,0.0,2,90.883,15,2,2,0,89.883,1,0,0,0,0,0,0,0,0,0
FDL46,20.35,0,0.054056927000000005,2,116.8466,16,0,0,2,2356.9320000000002,0,0,0,0,0,0,0,0,1,0
FDC51,10.895,1,0.009636821,1,121.87299999999999,14,1,0,2,2463.46,0,0,0,0,0,0,0,0,0,1
FDF16,7.3,0,0.086266286,2,147.2076,14,1,0,2,1921.4988,0,0,0,0,0,0,0,0,0,1
NCV54,11.1,0,0.033081388999999996,2,116.5124,26,2,2,2,1066.6116,0,1,0,0,0,0,0,0,0,0
FDE35,7.06,1,0.043989429000000004,0,60.2904,11,2,2,2,644.4944,0,0,0,0,0,0,0,1,0,0
FDA23,9.8,0,0.047178116,2,99.4016,9,0,2,2,2428.8384,0,0,0,0,0,0,1,0,0,0
FDI46,9.5,0,0.074496043,2,251.9724,11,2,2,2,2516.724,0,0,0,0,0,0,0,1,0,0
FDZ21,17.6,1,0.039189221,2,97.34100000000001,26,2,2,2,965.41,0,1,0,0,0,0,0,0,0,0
DRK13,11.8,0,0.115819014,1,198.3084,6,2,2,2,4563.3932,0,0,1,0,0,0,0,0,0,0
FDX36,9.695,1,0.129008866,2,226.9404,6,2,2,2,2700.4848,0,0,1,0,0,0,0,0,0,0
FDY22,16.5,1,0.160371305,2,143.9128,4,1,2,1,1581.9408,0,0,0,1,0,0,0,0,0,0
FDR32,12.857645184135976,1,0.085392428,2,226.7694,28,1,2,3,6165.9738,0,0,0,0,0,1,0,0,0,0
DRF25,9.0,0,0.038925251,1,34.919000000000004,16,0,0,2,476.04699999999997,0,0,0,0,0,0,0,0,1,0
FDK20,12.6,1,0.041557653,2,124.5072,16,0,0,2,2450.144,0,0,0,0,0,0,0,0,1,0
DRI11,12.857645184135976,0,0.060237465,1,115.9834,28,0,0,0,345.5502,0,0,0,0,1,0,0,0,0,0
FDH05,14.35,1,0.091098018,2,233.5984,11,2,2,2,1853.5872,0,0,0,0,0,0,0,1,0,0
FDA46,13.6,0,0.11787402400000001,2,193.6136,11,2,2,2,4471.5128,0,0,0,0,0,0,0,1,0,0
DRD24,13.85,0,0.030795085,1,143.3154,16,0,0,2,1985.4156,0,0,0,0,0,0,0,0,1,0
FDL39,16.1,1,0.063689583,1,181.9318,6,2,2,2,5954.2494,0,0,1,0,0,0,0,0,0,0
FDD52,18.25,1,0.184041545,1,110.15700000000001,4,1,2,1,1867.569,0,0,0,1,0,0,0,0,0,0
FDR55,12.15,1,0.13283066,2,190.6872,6,2,2,2,2269.0464,0,0,1,0,0,0,0,0,0,0
DRI13,15.35,0,0.020441939,1,216.4508,6,2,2,2,5426.27,0,0,1,0,0,0,0,0,0,0
FDG31,12.857645184135976,0,0.037712875,1,64.4826,28,1,2,3,2518.7214,0,0,0,0,0,1,0,0,0,0
FDP04,15.35,0,0.013840783999999998,2,65.2168,11,2,2,2,958.752,0,0,0,0,0,0,0,1,0,0
FDH35,18.25,0,0.060198496,0,162.9526,26,2,2,2,1151.1682,0,1,0,0,0,0,0,0,0,0
NCB42,11.8,0,0.008559556999999999,1,117.2492,9,0,2,2,2432.8332,0,0,0,0,0,0,1,0,0,0
FDQ14,9.27,0,0.061883352999999995,1,147.905,14,1,0,2,1647.855,0,0,0,0,0,0,0,0,0,1
FDI19,12.857645184135976,0,0.052085615,1,242.8512,28,1,2,3,5816.4288,0,0,0,0,0,1,0,0,0,0
FDJ55,12.8,1,0.039385992,1,224.8404,15,2,2,0,1575.2828,1,0,0,0,0,0,0,0,0,0
DRN59,15.0,0,0.064241345,1,45.206,14,1,0,2,792.302,0,0,0,0,0,0,0,0,0,1
NCR06,12.5,0,0.006759519,2,42.8112,26,2,2,2,639.168,0,1,0,0,0,0,0,0,0,0
NCF42,17.35,0,0.16724376900000001,2,176.2712,26,2,2,2,2988.1104,0,1,0,0,0,0,0,0,0,0
FDG24,7.975,0,0.01469075,2,84.725,4,1,2,1,1747.725,0,0,0,1,0,0,0,0,0,0
FDB58,10.5,1,0.013551445,2,142.0154,4,1,2,1,2410.8618,0,0,0,1,0,0,0,0,0,0
FDQ56,12.857645184135976,0,0.105085956,2,82.3908,28,1,2,3,3691.1952,0,0,0,0,0,1,0,0,0,0
NCV41,14.35,0,0.017038776999999998,1,112.5228,16,0,0,2,1989.4104,0,0,0,0,0,0,0,0,1,0
FDW19,12.35,1,0.038718195,2,110.65700000000001,6,2,2,2,2087.283,0,0,1,0,0,0,0,0,0,0
FDO56,10.195,1,0.075291577,2,119.1808,15,2,2,0,351.5424,1,0,0,0,0,0,0,0,0,0
FDI41,18.5,1,0.0,2,148.7418,11,2,2,2,2501.4106,0,0,0,0,0,0,0,1,0,0
FDN10,11.5,0,0.0,2,119.5124,4,1,2,1,829.5868,0,0,0,1,0,0,0,0,0,0
FDY20,12.5,1,0.08208578700000001,2,92.2488,4,1,2,1,1358.2320000000002,0,0,0,1,0,0,0,0,0,0
DRM37,12.857645184135976,0,0.09593100199999999,1,198.5768,28,1,2,3,6897.688,0,0,0,0,0,1,0,0,0,0
FDV34,10.695,1,0.011448628999999998,2,72.9038,11,2,2,2,1034.6532,0,0,0,0,0,0,0,1,0,0
NCX18,14.15,0,0.00879232,2,195.011,9,0,2,2,1964.11,0,0,0,0,0,0,1,0,0,0
FDY10,17.6,0,0.049167388,2,114.9176,11,2,2,2,1946.7992,0,0,0,0,0,0,0,1,0,0
NCZ17,12.857645184135976,0,0.079046992,1,39.8506,28,1,2,3,1480.0734,0,0,0,0,0,1,0,0,0,0
FDT12,6.215,1,0.049580407,2,227.4062,26,2,2,2,5191.2426,0,1,0,0,0,0,0,0,0,0
FDD57,18.1,0,0.022399592000000003,2,96.0094,16,0,0,2,1808.9786,0,0,0,0,0,0,0,0,1,0
FDK45,11.65,0,0.033926852,0,111.586,11,2,2,2,3395.58,0,0,0,0,0,0,0,1,0,0
FDJ57,7.42,1,0.021617397000000003,0,185.0582,11,2,2,2,5201.2296,0,0,0,0,0,0,0,1,0,0
NCI31,20.0,0,0.0814536,0,36.819,14,1,0,2,768.9989999999999,0,0,0,0,0,0,0,0,0,1
FDZ48,17.75,0,0.07607772,2,112.4544,14,1,0,2,2348.9424,0,0,0,0,0,0,0,0,0,1
FDI16,14.0,1,0.135775701,2,54.56399999999999,16,0,0,2,1597.92,0,0,0,0,0,0,0,0,1,0
FDZ31,15.35,1,0.0,2,193.0504,14,1,0,2,2492.7552,0,0,0,0,0,0,0,0,0,1
DRG15,6.13,0,0.076891526,1,61.5536,11,2,2,2,796.2968,0,0,0,0,0,0,0,1,0,0
FDX36,9.695,1,0.128543405,2,226.5404,11,2,2,2,4500.808,0,0,0,0,0,0,0,1,0,0
FDD40,20.25,1,0.014793357,1,191.5162,16,0,0,2,3078.6592,0,0,0,0,0,0,0,0,1,0
FDA04,12.857645184135976,1,0.066406853,2,259.7962,28,1,2,3,5697.9164,0,0,0,0,0,1,0,0,0,0
FDL21,15.85,1,0.0071404680000000005,2,40.848,26,2,2,2,679.1160000000001,0,1,0,0,0,0,0,0,0,0
FDS21,19.85,1,0.020858778999999997,2,62.8194,26,2,2,2,928.791,0,1,0,0,0,0,0,0,0,0
DRF23,4.61,0,0.123346085,1,172.5396,6,2,2,2,3663.2316,0,0,1,0,0,0,0,0,0,0
FDM46,7.365,0,0.159937597,2,93.912,9,0,2,2,1304.968,0,0,0,0,0,0,1,0,0,0
DRG49,12.857645184135976,0,0.067128641,1,242.8486,28,1,2,3,3420.8804,0,0,0,0,0,1,0,0,0,0
FDG26,18.85,0,0.042736348,0,255.933,11,2,2,2,3844.995,0,0,0,0,0,0,0,1,0,0
FDR51,12.857645184135976,1,0.172629683,1,148.4708,28,1,2,3,3761.77,0,0,0,0,0,1,0,0,0,0
FDV39,11.3,0,0.007278511999999999,1,196.7426,9,0,2,2,2768.3964,0,0,0,0,0,0,1,0,0,0
FDC39,7.405,0,0.0,1,205.7296,6,2,2,2,4570.0512,0,0,1,0,0,0,0,0,0,0
FDP45,15.7,1,0.03079807,2,252.9724,6,2,2,2,3020.0688,0,0,1,0,0,0,0,0,0,0
FDC56,7.72,0,0.12152072,2,118.244,16,0,0,2,958.752,0,0,0,0,0,0,0,0,1,0
FDK38,6.65,0,0.053591345,0,149.7734,6,2,2,2,2375.5744,0,0,1,0,0,0,0,0,0,0
NCJ29,10.6,0,0.035163639,1,84.4224,26,2,2,2,852.2239999999999,0,1,0,0,0,0,0,0,0,0
NCF19,12.857645184135976,0,0.061470857999999996,2,48.6034,28,0,0,0,145.8102,0,0,0,0,1,0,0,0,0,0
FDG59,15.85,0,0.043226398,0,37.5164,9,0,2,2,270.3148,0,0,0,0,0,0,1,0,0,0
FDE59,12.15,0,0.062640143,0,36.6532,6,2,2,2,251.6724,0,0,1,0,0,0,0,0,0,0
FDB04,11.35,1,0.06358394,1,89.4856,6,2,2,2,1142.5128,0,0,1,0,0,0,0,0,0,0
NCK05,20.1,0,0.077389797,1,60.8536,26,2,2,2,1347.5792,0,1,0,0,0,0,0,0,0,0
FDR03,15.7,1,0.00878535,1,204.998,6,2,2,2,5366.348000000001,0,0,1,0,0,0,0,0,0,0
FDQ03,12.857645184135976,1,0.136592891,1,238.0248,28,0,0,0,711.0744,0,0,0,0,1,0,0,0,0,0
FDC59,16.7,1,0.054937907,0,64.2168,6,2,2,2,1661.8368,0,0,1,0,0,0,0,0,0,0
DRB13,6.115,1,0.007084185,1,191.153,6,2,2,2,3415.554,0,0,1,0,0,0,0,0,0,0
NCE54,20.7,0,0.027052013,2,73.9354,6,2,2,2,1655.1788,0,0,1,0,0,0,0,0,0,0
FDC10,9.8,1,0.072863893,2,118.6098,9,0,2,2,843.5686,0,0,0,0,0,0,1,0,0,0
FDR46,12.857645184135976,0,0.244102315,2,148.076,28,0,0,0,146.476,0,0,0,0,1,0,0,0,0,0
FDA10,20.35,0,0.141789197,2,121.9072,9,0,2,2,1347.5792,0,0,0,0,0,0,1,0,0,0
FDP23,12.857645184135976,0,0.035414528,0,218.2166,28,1,2,3,3701.1822,0,0,0,0,0,1,0,0,0,0
FDJ41,6.85,0,0.022864238,2,260.0594,26,2,2,2,6018.1662,0,1,0,0,0,0,0,0,0,0
FDL46,20.35,0,0.054011943,2,116.5466,26,2,2,2,1885.5456,0,1,0,0,0,0,0,0,0,0
FDX33,9.195,1,0.117462619,2,158.9578,9,0,2,2,2246.4092,0,0,0,0,0,0,1,0,0,0
NCL29,9.695,0,0.11411658,1,158.8604,14,1,0,2,4436.8912,0,0,0,0,0,0,0,0,0,1
FDE16,12.857645184135976,0,0.046124444,2,206.7954,28,0,0,0,833.5816,0,0,0,0,1,0,0,0,0,0
FDM57,11.65,1,0.075849167,2,85.1908,16,0,0,2,2181.1608,0,0,0,0,0,0,0,0,1,0
FDZ36,6.035,1,0.065729039,2,188.324,26,2,2,2,1491.392,0,1,0,0,0,0,0,0,0,0
NCW42,18.2,0,0.097865088,2,221.8456,15,2,2,0,884.1824,1,0,0,0,0,0,0,0,0,0
NCI54,12.857645184135976,0,0.058827582999999996,2,110.4912,28,0,0,0,436.7648,0,0,0,0,1,0,0,0,0,0
DRK01,7.63,0,0.061313057000000004,1,93.3436,4,1,2,1,1323.6104,0,0,0,1,0,0,0,0,0,0
FDX10,6.385,1,0.123961415,2,33.2874,11,2,2,2,141.1496,0,0,0,0,0,0,0,1,0,0
FDO46,9.6,1,0.014270393999999999,2,187.3872,4,1,2,1,2647.2208,0,0,0,1,0,0,0,0,0,0
FDD16,20.5,0,0.060847634000000005,2,75.0696,15,2,2,0,149.1392,1,0,0,0,0,0,0,0,0,0
FDZ20,12.857645184135976,0,0.0,2,253.0356,28,1,2,3,11445.101999999999,0,0,0,0,0,1,0,0,0,0
NCI18,18.35,0,0.014103353999999999,2,225.4746,6,2,2,2,1346.2476,0,0,1,0,0,0,0,0,0,0
DRI25,19.6,0,0.033901442000000004,1,56.2614,16,0,0,2,773.6596,0,0,0,0,0,0,0,0,1,0
FDY44,14.15,1,0.024454052,2,197.21099999999998,11,2,2,2,3731.809,0,0,0,0,0,0,0,1,0,0
FDW38,12.857645184135976,1,0.0,1,55.9298,28,0,0,0,107.8596,0,0,0,0,1,0,0,0,0,0
FDY33,12.857645184135976,1,0.096730427,2,159.0262,28,1,2,3,5887.6694,0,0,0,0,0,1,0,0,0,0
DRH51,17.6,0,0.097198194,1,89.8856,9,0,2,2,351.5424,0,0,0,0,0,0,1,0,0,0
FDT32,19.0,1,0.066005186,2,188.4214,6,2,2,2,2826.321,0,0,1,0,0,0,0,0,0,0
FDI50,8.42,1,0.030890617999999998,0,228.7352,14,1,0,2,5954.9152,0,0,0,0,0,0,0,0,0,1
FDB60,9.3,0,0.028498354,2,195.8136,26,2,2,2,2332.9632,0,1,0,0,0,0,0,0,0,0
FDP09,19.75,0,0.033883448,2,213.2902,9,0,2,2,4247.804,0,0,0,0,0,0,1,0,0,0
FDA20,6.78,0,0.06656564400000001,2,185.324,26,2,2,2,3914.9040000000005,0,1,0,0,0,0,0,0,0,0
NCX05,12.857645184135976,0,0.169943195,1,116.2492,28,0,0,0,115.8492,0,0,0,0,1,0,0,0,0,0
DRF37,17.25,0,0.0,1,263.591,11,2,2,2,788.9730000000001,0,0,0,0,0,0,0,1,0,0
FDJ26,15.3,1,0.08476519199999999,0,215.0218,16,0,0,2,1923.4962,0,0,0,0,0,0,0,0,1,0
FDZ25,15.7,1,0.027617046,0,168.27900000000002,16,0,0,2,4074.696,0,0,0,0,0,0,0,0,1,0
FDZ58,17.85,0,0.052166995,2,121.7072,9,0,2,2,2817.6656,0,0,0,0,0,0,1,0,0,0
FDZ50,12.857645184135976,1,0.0,1,184.2608,28,1,2,3,6064.1064,0,0,0,0,0,1,0,0,0,0
NCG18,15.3,0,0.038460297000000004,2,104.0332,15,2,2,0,205.0664,1,0,0,0,0,0,0,0,0,0
FDZ56,16.25,0,0.025789175,2,166.9474,11,2,2,2,2863.6058,0,0,0,0,0,0,0,1,0,0
FDH50,15.0,1,0.161301097,0,185.1266,26,2,2,2,2213.1192,0,1,0,0,0,0,0,0,0,0
DRO35,13.85,0,0.034640466,1,116.1492,11,2,2,2,1274.3412,0,0,0,0,0,0,0,1,0,0
DRH51,12.857645184135976,0,0.0,1,89.1856,28,1,2,3,2109.2544,0,0,0,0,0,1,0,0,0,0
FDS19,13.8,1,0.064307102,2,77.3012,14,1,0,2,1593.9252,0,0,0,0,0,0,0,0,0,1
NCM06,7.475,0,0.076036381,2,153.9656,4,1,2,1,2625.9152,0,0,0,1,0,0,0,0,0,0
FDP52,18.7,1,0.071091591,2,228.601,6,2,2,2,4823.721,0,0,1,0,0,0,0,0,0,0
FDK02,12.5,0,0.187841082,0,119.244,15,2,2,0,119.844,1,0,0,0,0,0,0,0,0,0
